Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Hour(delivery),Hour(order),products.Price (INR),diff-order-delivery,Month Name,Revenue,Calculated Column 1
383,C016,37,1,06-11-2023,00:16:45,08-11-2023,20:09:52,Panchkula,Diwali,20,0,1428,2,November,1428,Monday
392,C085,4,2,05-11-2023,03:18:55,06-11-2023,18:53:09,Gangtok,Diwali,18,3,1199,1,November,2398,Sunday
397,C034,4,5,09-11-2023,06:48:09,14-11-2023,13:32:34,Junagadh,Diwali,13,6,1199,5,November,5995,Thursday
411,C006,48,1,05-11-2023,16:31:34,08-11-2023,07:21:26,Nadiad,Diwali,7,16,433,3,November,433,Sunday
427,C042,48,5,03-11-2023,07:56:32,13-11-2023,22:46:12,Gudivada,Diwali,22,7,433,10,November,2165,Friday
444,C021,60,3,02-11-2023,01:01:13,09-11-2023,09:54:20,Jalna,Diwali,9,1,827,7,November,2481,Thursday
462,C069,60,5,04-11-2023,18:10:06,13-11-2023,14:20:14,Kirari Suleman Nagar,Diwali,14,18,827,9,November,4135,Saturday
485,C029,43,4,06-11-2023,19:20:24,14-11-2023,19:27:14,Bhubaneswar,Diwali,19,19,750,8,November,3000,Monday
512,C008,41,1,05-11-2023,02:42:41,11-11-2023,13:10:40,Ranchi,Diwali,13,2,1977,6,November,1977,Sunday
517,C064,60,5,09-11-2023,01:01:13,17-11-2023,19:04:55,Aligarh,Diwali,19,1,827,8,November,4135,Thursday
587,C018,43,1,02-11-2023,00:51:24,03-11-2023,10:41:06,Panchkula,Diwali,10,0,750,1,November,750,Thursday
598,C054,37,3,11-11-2023,02:51:23,18-11-2023,21:53:27,Ratlam,Diwali,21,2,1428,7,November,4284,Saturday
602,C042,43,5,02-11-2023,10:17:25,11-11-2023,06:02:00,Buxar,Diwali,6,10,750,9,November,3750,Thursday
613,C063,4,5,10-11-2023,17:54:34,14-11-2023,19:18:27,Gwalior,Diwali,19,17,1199,4,November,5995,Friday
616,C006,44,5,08-11-2023,23:57:57,12-11-2023,19:20:59,Phagwara,Diwali,19,23,794,4,November,3970,Wednesday
618,C073,60,4,05-11-2023,16:09:13,15-11-2023,17:21:36,Lucknow,Diwali,17,16,827,10,November,3308,Sunday
622,C084,4,4,08-11-2023,14:13:32,09-11-2023,15:59:02,Bhiwandi,Diwali,15,14,1199,1,November,4796,Wednesday
623,C045,37,2,08-11-2023,13:37:50,18-11-2023,14:25:39,Lucknow,Diwali,14,13,1428,10,November,2856,Wednesday
642,C021,44,5,02-11-2023,05:26:04,07-11-2023,00:29:51,Kozhikode,Diwali,0,5,794,5,November,3970,Thursday
648,C040,41,3,05-11-2023,19:06:16,09-11-2023,08:25:00,Chittoor,Diwali,8,19,1977,4,November,5931,Sunday
649,C053,43,3,02-11-2023,03:05:41,11-11-2023,08:55:15,Naihati,Diwali,8,3,750,9,November,2250,Thursday
667,C052,44,3,04-11-2023,08:26:58,07-11-2023,10:30:59,Alwar,Diwali,10,8,794,3,November,2382,Saturday
672,C049,44,5,07-11-2023,14:06:15,09-11-2023,06:46:37,Saharanpur,Diwali,6,14,794,2,November,3970,Tuesday
677,C045,37,5,04-11-2023,07:54:01,14-11-2023,05:32:35,Panihati,Diwali,5,7,1428,10,November,7140,Saturday
690,C083,48,2,02-11-2023,21:13:25,05-11-2023,21:32:48,Jaunpur,Diwali,21,21,433,3,November,866,Thursday
691,C002,48,5,06-11-2023,05:22:43,10-11-2023,11:08:26,Naihati,Diwali,11,5,433,4,November,2165,Monday
693,C041,4,5,04-11-2023,23:48:55,07-11-2023,05:31:27,Ghaziabad,Diwali,5,23,1199,3,November,5995,Saturday
701,C080,41,5,07-11-2023,10:57:34,11-11-2023,04:56:26,Tezpur,Diwali,4,10,1977,4,November,9885,Tuesday
702,C067,60,1,10-11-2023,08:44:24,18-11-2023,06:26:10,Giridih,Diwali,6,8,827,8,November,827,Friday
713,C081,37,3,08-11-2023,23:24:22,15-11-2023,22:51:21,Tiruppur,Diwali,22,23,1428,7,November,4284,Wednesday
743,C045,4,2,09-11-2023,13:28:07,13-11-2023,01:16:24,Tiruppur,Diwali,1,13,1199,4,November,2398,Thursday
745,C052,44,1,07-11-2023,09:12:26,09-11-2023,00:30:04,Kolkata,Diwali,0,9,794,2,November,794,Tuesday
753,C045,60,1,06-11-2023,06:55:38,12-11-2023,04:49:01,Tinsukia,Diwali,4,6,827,6,November,827,Monday
759,C084,48,5,02-11-2023,06:12:14,11-11-2023,06:06:56,Bathinda,Diwali,6,6,433,9,November,2165,Thursday
765,C055,41,2,03-11-2023,02:37:40,06-11-2023,03:52:27,Ambala,Diwali,3,2,1977,3,November,3954,Friday
776,C051,43,1,09-11-2023,07:28:54,12-11-2023,21:39:04,Alwar,Diwali,21,7,750,3,November,750,Thursday
792,C015,43,2,09-11-2023,07:00:56,10-11-2023,05:14:12,Munger,Diwali,5,7,750,1,November,1500,Thursday
822,C075,41,5,09-11-2023,03:23:06,12-11-2023,04:15:17,Indore,Diwali,4,3,1977,3,November,9885,Thursday
834,C029,60,5,03-11-2023,18:35:20,12-11-2023,14:01:49,Thrissur,Diwali,14,18,827,9,November,4135,Friday
836,C020,44,5,08-11-2023,02:36:05,11-11-2023,03:11:27,Tumkur,Diwali,3,2,794,3,November,3970,Wednesday
847,C009,44,4,07-11-2023,18:10:17,12-11-2023,10:21:36,Bareilly,Diwali,10,18,794,5,November,3176,Tuesday
852,C035,44,2,11-11-2023,09:41:46,14-11-2023,14:15:30,Ozhukarai,Diwali,14,9,794,3,November,1588,Saturday
858,C046,44,4,08-11-2023,01:51:48,09-11-2023,16:01:24,Saharanpur,Diwali,16,1,794,1,November,3176,Wednesday
859,C047,43,1,10-11-2023,07:06:21,15-11-2023,01:46:27,Varanasi,Diwali,1,7,750,5,November,750,Friday
867,C014,48,1,02-11-2023,12:22:06,04-11-2023,05:08:47,Hajipur,Diwali,5,12,433,2,November,433,Thursday
870,C018,43,5,05-11-2023,15:13:46,07-11-2023,06:49:39,Pallavaram,Diwali,6,15,750,2,November,3750,Sunday
876,C016,4,4,06-11-2023,09:38:36,14-11-2023,20:47:44,Jaunpur,Diwali,20,9,1199,8,November,4796,Monday
878,C057,4,2,10-11-2023,16:36:59,19-11-2023,16:45:34,Singrauli,Diwali,16,16,1199,9,November,2398,Friday
927,C100,43,4,03-11-2023,06:38:15,11-11-2023,05:00:17,Gopalpur,Diwali,5,6,750,8,November,3000,Friday
936,C045,43,4,02-11-2023,21:26:31,08-11-2023,10:03:32,Bardhaman,Diwali,10,21,750,6,November,3000,Thursday
954,C063,44,3,02-11-2023,04:01:43,03-11-2023,18:21:01,Ballia,Diwali,18,4,794,1,November,2382,Thursday
960,C032,48,3,05-11-2023,05:25:49,08-11-2023,09:56:17,Nadiad,Diwali,9,5,433,3,November,1299,Sunday
988,C020,4,3,10-11-2023,09:47:17,15-11-2023,10:29:19,Mau,Diwali,10,9,1199,5,November,3597,Friday
992,C091,43,3,02-11-2023,14:09:04,03-11-2023,19:32:39,Chittoor,Diwali,19,14,750,1,November,2250,Thursday
998,C046,44,1,06-11-2023,16:17:11,14-11-2023,04:33:25,Ballia,Diwali,4,16,794,8,November,794,Monday
60,C023,5,2,13-12-2023,06:46:45,15-12-2023,13:03:56,Darbhanga,All Occasions,13,6,1444,2,December,2888,Wednesday
46,C059,22,4,18-04-2023,03:21:11,23-04-2023,08:02:45,Guna,All Occasions,8,3,1639,5,April,6556,Tuesday
24,C018,42,3,25-07-2023,05:10:42,03-08-2023,07:57:35,Durg,All Occasions,7,5,1744,9,July,5232,Tuesday
28,C088,42,3,05-05-2023,03:25:25,10-05-2023,07:55:04,Guwahati,All Occasions,7,3,1744,5,May,5232,Friday
63,C056,42,3,25-06-2023,06:22:38,26-06-2023,15:40:04,Munger,All Occasions,15,6,1744,1,June,5232,Sunday
59,C041,51,5,26-06-2023,03:56:15,28-06-2023,20:10:04,Thiruvananthapuram,All Occasions,20,3,1084,2,June,5420,Monday
74,C024,31,3,01-01-2023,20:55:22,07-01-2023,09:02:03,Shivpuri,All Occasions,9,20,1804,6,January,5412,Sunday
75,C009,65,2,06-04-2023,11:10:24,09-04-2023,23:00:34,Bally,All Occasions,23,11,1895,3,April,3790,Thursday
80,C008,39,4,02-01-2023,11:07:02,11-01-2023,02:05:50,Salem,All Occasions,2,11,387,9,January,1548,Monday
86,C046,39,4,13-09-2023,11:27:49,22-09-2023,14:09:30,Sirsa,All Occasions,14,11,387,9,September,1548,Wednesday
100,C055,42,5,09-05-2023,05:50:07,17-05-2023,05:30:26,Bhiwani,All Occasions,5,5,1744,8,May,8720,Tuesday
104,C082,51,3,29-12-2023,01:45:29,05-01-2024,00:15:28,Ahmednagar,All Occasions,0,1,1084,7,December,3252,Friday
144,C090,51,5,18-01-2023,09:01:03,23-01-2023,03:23:15,Srinagar,All Occasions,3,9,1084,5,January,5420,Wednesday
149,C008,5,3,06-10-2023,23:23:09,09-10-2023,20:09:12,Mangalore,All Occasions,20,23,1444,3,October,4332,Friday
175,C042,31,1,13-10-2023,01:17:47,20-10-2023,07:22:52,Navi Mumbai,All Occasions,7,1,1804,7,October,1804,Friday
188,C067,22,5,18-09-2023,01:38:33,25-09-2023,14:02:12,Serampore,All Occasions,14,1,1639,7,September,8195,Monday
211,C043,31,5,22-10-2023,18:14:59,29-10-2023,17:40:03,Orai,All Occasions,17,18,1804,7,October,9020,Sunday
218,C061,31,4,13-06-2023,22:55:11,16-06-2023,03:06:01,Gurgaon,All Occasions,3,22,1804,3,June,7216,Tuesday
254,C093,1,5,07-07-2023,00:09:44,15-07-2023,05:27:49,Bhilai,All Occasions,5,0,1935,8,July,9675,Friday
278,C044,1,2,20-06-2023,23:33:52,24-06-2023,05:42:44,Ballia,All Occasions,5,23,1935,4,June,3870,Tuesday
293,C003,1,4,04-09-2023,04:03:47,09-09-2023,18:10:36,Tezpur,All Occasions,18,4,1935,5,September,7740,Monday
311,C051,39,2,02-09-2023,09:26:47,12-09-2023,17:51:43,Mehsana,All Occasions,17,9,387,10,September,774,Saturday
327,C048,51,1,24-09-2023,09:29:05,26-09-2023,20:09:05,Muzaffarnagar,All Occasions,20,9,1084,2,September,1084,Sunday
351,C099,1,1,16-01-2023,15:11:07,25-01-2023,22:29:59,Bhilai,All Occasions,22,15,1935,9,January,1935,Monday
373,C026,65,2,07-06-2023,20:49:11,10-06-2023,23:57:40,North Dumdum,All Occasions,23,20,1895,3,June,3790,Wednesday
386,C091,5,4,04-06-2023,12:47:45,14-06-2023,21:34:41,Jalandhar,All Occasions,21,12,1444,10,June,5776,Sunday
387,C061,1,2,30-04-2023,05:38:25,09-05-2023,02:15:58,Ahmedabad,All Occasions,2,5,1935,9,April,3870,Sunday
391,C083,22,4,29-12-2023,13:44:06,07-01-2024,12:58:41,Bareilly,All Occasions,12,13,1639,9,December,6556,Friday
431,C057,1,4,13-12-2023,19:13:43,19-12-2023,21:02:24,Varanasi,All Occasions,21,19,1935,6,December,7740,Wednesday
450,C096,39,5,02-12-2023,07:58:05,12-12-2023,10:09:58,Sri Ganganagar,All Occasions,10,7,387,10,December,1935,Saturday
455,C072,1,2,20-10-2023,22:33:50,25-10-2023,18:04:20,Eluru,All Occasions,18,22,1935,5,October,3870,Friday
457,C036,22,5,27-05-2023,13:55:39,29-05-2023,16:38:25,Mirzapur,All Occasions,16,13,1639,2,May,8195,Saturday
468,C007,5,2,25-07-2023,07:57:26,04-08-2023,01:24:47,Rajahmundry,All Occasions,1,7,1444,10,July,2888,Tuesday
469,C051,42,4,15-12-2023,07:06:00,19-12-2023,12:56:49,Kamarhati,All Occasions,12,7,1744,4,December,6976,Friday
484,C034,1,5,26-05-2023,19:03:55,03-06-2023,19:32:17,Morena,All Occasions,19,19,1935,8,May,9675,Friday
487,C053,51,1,05-01-2023,16:46:57,09-01-2023,04:28:18,Sasaram,All Occasions,4,16,1084,4,January,1084,Thursday
502,C099,22,5,24-06-2023,05:33:20,30-06-2023,00:55:44,Munger,All Occasions,0,5,1639,6,June,8195,Saturday
516,C020,22,2,05-07-2023,20:52:56,06-07-2023,01:06:20,Gaya,All Occasions,1,20,1639,1,July,3278,Wednesday
537,C064,42,3,17-10-2023,06:19:24,25-10-2023,03:09:08,Korba,All Occasions,3,6,1744,8,October,5232,Tuesday
540,C082,22,4,06-09-2023,19:07:35,09-09-2023,01:26:00,Morbi,All Occasions,1,19,1639,3,September,6556,Wednesday
552,C064,31,3,10-05-2023,18:59:31,11-05-2023,17:09:07,Tezpur,All Occasions,17,18,1804,1,May,5412,Wednesday
566,C054,42,4,12-05-2023,12:48:03,14-05-2023,20:36:32,Patna,All Occasions,20,12,1744,2,May,6976,Friday
585,C013,63,5,26-04-2023,18:32:41,01-05-2023,01:52:06,Bhubaneswar,All Occasions,1,18,1348,5,April,6740,Wednesday
591,C002,31,3,06-07-2023,12:56:00,14-07-2023,00:00:51,Surat,All Occasions,0,12,1804,8,July,5412,Thursday
604,C069,39,3,31-01-2023,19:54:56,03-02-2023,21:24:38,Tadipatri,All Occasions,21,19,387,3,January,1161,Tuesday
610,C068,5,3,03-01-2023,17:25:41,05-01-2023,00:11:36,Sirsa,All Occasions,0,17,1444,2,January,4332,Tuesday
632,C075,51,1,11-07-2023,22:35:01,12-07-2023,11:32:50,Adoni,All Occasions,11,22,1084,1,July,1084,Tuesday
638,C060,39,1,23-04-2023,02:13:33,27-04-2023,02:51:20,Mira-Bhayandar,All Occasions,2,2,387,4,April,387,Sunday
661,C018,22,2,14-01-2023,23:51:27,19-01-2023,09:50:46,Guwahati,All Occasions,9,23,1639,5,January,3278,Saturday
671,C059,31,4,03-12-2023,06:54:18,07-12-2023,23:16:19,Karnal,All Occasions,23,6,1804,4,December,7216,Sunday
678,C020,31,5,10-09-2023,14:23:59,20-09-2023,10:13:07,Jalna,All Occasions,10,14,1804,10,September,9020,Sunday
685,C054,22,1,01-09-2023,21:04:40,11-09-2023,08:30:45,Sikar,All Occasions,8,21,1639,10,September,1639,Friday
699,C011,1,4,02-06-2023,12:14:44,09-06-2023,23:09:03,Chittoor,All Occasions,23,12,1935,7,June,7740,Friday
712,C057,65,5,11-07-2023,13:00:12,13-07-2023,06:34:57,Hazaribagh,All Occasions,6,13,1895,2,July,9475,Tuesday
714,C053,63,2,01-06-2023,19:28:09,03-06-2023,07:54:01,Dhule,All Occasions,7,19,1348,2,June,2696,Thursday
720,C045,22,5,15-12-2023,14:42:41,20-12-2023,06:07:08,Vellore,All Occasions,6,14,1639,5,December,8195,Friday
724,C059,51,1,08-04-2023,23:02:18,16-04-2023,08:00:19,Pallavaram,All Occasions,8,23,1084,8,April,1084,Saturday
732,C087,1,2,16-10-2023,16:47:12,21-10-2023,18:56:15,Bongaigaon,All Occasions,18,16,1935,5,October,3870,Monday
756,C034,51,4,29-07-2023,18:25:27,03-08-2023,09:56:02,Buxar,All Occasions,9,18,1084,5,July,4336,Saturday
766,C077,1,4,02-07-2023,16:28:53,07-07-2023,00:19:44,Hospet,All Occasions,0,16,1935,5,July,7740,Sunday
773,C031,39,4,07-01-2023,02:11:24,13-01-2023,23:47:54,Karaikudi,All Occasions,23,2,387,6,January,1548,Saturday
774,C051,65,5,17-06-2023,21:28:21,27-06-2023,03:01:20,Begusarai,All Occasions,3,21,1895,10,June,9475,Saturday
782,C087,22,4,18-04-2023,05:41:20,26-04-2023,19:25:29,Shimoga,All Occasions,19,5,1639,8,April,6556,Tuesday
791,C093,51,2,06-05-2023,02:29:51,09-05-2023,06:53:48,Bhubaneswar,All Occasions,6,2,1084,3,May,2168,Saturday
829,C020,42,4,19-12-2023,18:35:41,26-12-2023,10:18:04,Visakhapatnam,All Occasions,10,18,1744,7,December,6976,Tuesday
844,C067,51,1,09-10-2023,19:12:55,10-10-2023,09:48:27,Satara,All Occasions,9,19,1084,1,October,1084,Monday
853,C050,51,3,17-09-2023,21:14:53,23-09-2023,14:27:28,Jorhat,All Occasions,14,21,1084,6,September,3252,Sunday
885,C084,42,2,17-10-2023,19:52:58,21-10-2023,18:46:10,Pudukkottai,All Occasions,18,19,1744,4,October,3488,Tuesday
887,C091,51,3,29-06-2023,17:20:29,30-06-2023,09:55:50,Visakhapatnam,All Occasions,9,17,1084,1,June,3252,Thursday
899,C011,63,1,17-12-2023,21:29:55,24-12-2023,00:16:41,Bijapur,All Occasions,0,21,1348,7,December,1348,Sunday
903,C066,63,2,15-09-2023,17:42:23,22-09-2023,19:28:38,Bhusawal,All Occasions,19,17,1348,7,September,2696,Friday
911,C071,22,4,23-01-2023,05:18:52,28-01-2023,01:35:19,Nangloi Jat,All Occasions,1,5,1639,5,January,6556,Monday
925,C012,31,1,08-01-2023,00:55:51,12-01-2023,06:39:07,Pallavaram,All Occasions,6,0,1804,4,January,1804,Sunday
932,C038,63,2,29-10-2023,16:32:30,02-11-2023,22:17:11,Durgapur,All Occasions,22,16,1348,4,October,2696,Sunday
942,C024,51,1,23-12-2023,04:59:43,26-12-2023,15:56:22,Surat,All Occasions,15,4,1084,3,December,1084,Saturday
950,C014,39,3,16-10-2023,19:31:00,18-10-2023,21:09:20,Tiruchirappalli,All Occasions,21,19,387,2,October,1161,Monday
985,C070,31,4,05-10-2023,11:27:20,13-10-2023,16:53:35,Ludhiana,All Occasions,16,11,1804,8,October,7216,Thursday
987,C018,65,3,20-12-2023,09:13:17,25-12-2023,04:10:09,Bulandshahr,All Occasions,4,9,1895,5,December,5685,Wednesday
990,C021,42,2,04-12-2023,22:20:00,08-12-2023,23:57:55,Amritsar,All Occasions,23,22,1744,4,December,3488,Monday
4,C012,14,5,10-07-2023,04:44:29,19-07-2023,06:33:23,Guwahati,Birthday,6,4,1915,9,July,9575,Monday
44,C006,14,1,17-07-2023,21:57:56,27-07-2023,10:48:09,Bhavnagar,Birthday,10,21,1915,10,July,1915,Monday
7,C009,45,2,08-05-2023,01:45:13,13-05-2023,10:07:17,Nanded,Birthday,10,1,722,5,May,1444,Monday
29,C064,10,5,22-09-2023,01:06:22,01-10-2023,14:29:16,Kollam,Birthday,14,1,259,9,September,1295,Friday
67,C047,10,2,06-07-2023,17:28:21,14-07-2023,21:11:01,Thrissur,Birthday,21,17,259,8,July,518,Thursday
12,C097,38,3,12-07-2023,08:28:56,20-07-2023,23:34:57,Karnal,Birthday,23,8,562,8,July,1686,Wednesday
58,C077,36,1,06-01-2023,02:51:30,15-01-2023,08:26:18,Amravati,Birthday,8,2,203,9,January,203,Friday
92,C100,18,5,15-05-2023,00:11:18,25-05-2023,11:17:55,Rohtak,Birthday,11,0,781,10,May,3905,Monday
93,C047,24,4,01-05-2023,17:50:59,03-05-2023,18:35:56,Warangal,Birthday,18,17,535,2,May,2140,Monday
95,C039,70,4,29-05-2023,07:54:41,03-06-2023,07:16:33,Narasaraopet,Birthday,7,7,866,5,May,3464,Monday
101,C064,70,4,19-06-2023,03:56:52,21-06-2023,06:18:37,Belgaum,Birthday,6,3,866,2,June,3464,Monday
102,C081,10,3,28-10-2023,19:34:14,06-11-2023,07:06:35,Ozhukarai,Birthday,7,19,259,9,October,777,Saturday
115,C095,57,1,28-04-2023,18:11:22,05-05-2023,11:36:31,Jhansi,Birthday,11,18,1582,7,April,1582,Friday
122,C083,24,5,03-10-2023,09:04:23,13-10-2023,03:15:14,Gulbarga,Birthday,3,9,535,10,October,2675,Tuesday
123,C026,38,1,15-01-2023,00:31:09,25-01-2023,04:58:43,Malegaon,Birthday,4,0,562,10,January,562,Sunday
130,C070,10,5,22-04-2023,13:32:41,27-04-2023,22:01:54,Darbhanga,Birthday,22,13,259,5,April,1295,Saturday
148,C046,24,3,05-12-2023,02:09:08,07-12-2023,08:57:38,Gopalpur,Birthday,8,2,535,2,December,1605,Tuesday
160,C037,36,3,02-06-2023,00:28:57,10-06-2023,07:52:59,Moradabad,Birthday,7,0,203,8,June,609,Friday
164,C063,14,5,25-04-2023,02:04:02,27-04-2023,11:49:33,Berhampore,Birthday,11,2,1915,2,April,9575,Tuesday
185,C068,18,1,07-05-2023,07:10:45,17-05-2023,20:00:43,Raurkela Industrial Township,Birthday,20,7,781,10,May,781,Sunday
191,C012,24,3,12-10-2023,18:13:06,17-10-2023,08:50:02,Etawah,Birthday,8,18,535,5,October,1605,Thursday
202,C089,36,5,27-07-2023,08:13:48,01-08-2023,03:02:01,Bhimavaram,Birthday,3,8,203,5,July,1015,Thursday
204,C062,10,4,03-07-2023,10:46:43,09-07-2023,06:29:03,Jaipur,Birthday,6,10,259,6,July,1036,Monday
208,C001,18,5,02-04-2023,04:30:47,12-04-2023,07:06:36,Kulti,Birthday,7,4,781,10,April,3905,Sunday
209,C071,70,2,22-06-2023,00:44:32,23-06-2023,21:44:32,Hajipur,Birthday,21,0,866,1,June,1732,Thursday
210,C095,32,4,10-12-2023,00:46:32,15-12-2023,08:02:35,Aligarh,Birthday,8,0,1792,5,December,7168,Sunday
226,C064,14,2,08-09-2023,08:48:50,12-09-2023,11:20:36,Hospet,Birthday,11,8,1915,4,September,3830,Friday
227,C004,24,4,25-12-2023,18:50:42,26-12-2023,14:09:44,Surat,Birthday,14,18,535,1,December,2140,Monday
249,C003,14,2,10-09-2023,22:22:16,19-09-2023,23:17:36,Bareilly,Birthday,23,22,1915,9,September,3830,Sunday
255,C092,45,2,27-12-2023,03:42:35,06-01-2024,09:23:14,Suryapet,Birthday,9,3,722,10,December,1444,Wednesday
266,C038,36,1,12-05-2023,13:46:56,13-05-2023,19:20:09,Sonipat,Birthday,19,13,203,1,May,203,Friday
269,C024,36,1,25-10-2023,01:12:12,26-10-2023,17:58:13,Raebareli,Birthday,17,1,203,1,October,203,Wednesday
271,C039,36,5,23-06-2023,18:27:42,30-06-2023,18:20:05,Patna,Birthday,18,18,203,7,June,1015,Friday
295,C079,18,1,29-05-2023,15:54:09,02-06-2023,10:06:42,Tadepalligudem,Birthday,10,15,781,4,May,781,Monday
296,C081,70,5,01-04-2023,11:55:14,11-04-2023,19:33:46,Tirunelveli,Birthday,19,11,866,10,April,4330,Saturday
337,C008,24,3,16-05-2023,14:21:12,22-05-2023,20:26:13,Siwan,Birthday,20,14,535,6,May,1605,Tuesday
340,C076,38,3,14-07-2023,07:53:01,22-07-2023,02:56:01,Davanagere,Birthday,2,7,562,8,July,1686,Friday
345,C056,45,4,15-09-2023,15:40:42,23-09-2023,23:11:31,Bellary,Birthday,23,15,722,8,September,2888,Friday
355,C099,10,1,24-12-2023,04:52:44,02-01-2024,09:38:33,Satara,Birthday,9,4,259,9,December,259,Sunday
356,C028,14,1,08-07-2023,00:41:40,09-07-2023,04:31:42,Panvel,Birthday,4,0,1915,1,July,1915,Saturday
376,C097,10,2,14-05-2023,20:18:32,19-05-2023,23:48:02,Bulandshahr,Birthday,23,20,259,5,May,518,Sunday
382,C003,24,1,03-06-2023,10:02:19,13-06-2023,21:53:48,Kamarhati,Birthday,21,10,535,10,June,535,Saturday
400,C083,45,3,07-05-2023,14:05:01,15-05-2023,18:10:53,Kumbakonam,Birthday,18,14,722,8,May,2166,Sunday
403,C075,57,1,06-01-2023,11:45:28,16-01-2023,20:13:26,Chapra,Birthday,20,11,1582,10,January,1582,Friday
410,C025,24,1,01-01-2023,20:20:49,02-01-2023,05:57:06,Surendranagar Dudhrej,Birthday,5,20,535,1,January,535,Sunday
415,C065,14,4,08-06-2023,20:08:30,10-06-2023,01:20:56,Hajipur,Birthday,1,20,1915,2,June,7660,Thursday
428,C038,10,2,06-12-2023,03:32:38,12-12-2023,19:37:01,Khora,Birthday,19,3,259,6,December,518,Wednesday
452,C045,70,3,09-07-2023,19:57:29,17-07-2023,11:42:18,Mahbubnagar,Birthday,11,19,866,8,July,2598,Sunday
458,C054,32,2,19-07-2023,17:21:30,24-07-2023,20:32:44,Ramgarh,Birthday,20,17,1792,5,July,3584,Wednesday
463,C078,18,3,24-09-2023,22:23:47,30-09-2023,00:52:03,Hazaribagh,Birthday,0,22,781,6,September,2343,Sunday
464,C014,18,3,05-07-2023,03:04:25,08-07-2023,13:38:45,Buxar,Birthday,13,3,781,3,July,2343,Wednesday
486,C030,24,1,25-07-2023,14:34:30,30-07-2023,16:58:35,Ambattur,Birthday,16,14,535,5,July,535,Tuesday
505,C028,45,3,02-06-2023,13:19:25,05-06-2023,01:59:32,Allahabad,Birthday,1,13,722,3,June,2166,Friday
514,C090,24,1,01-01-2023,09:56:10,09-01-2023,17:56:52,Allahabad,Birthday,17,9,535,8,January,535,Sunday
515,C078,14,5,21-10-2023,23:22:39,27-10-2023,14:59:49,Unnao,Birthday,14,23,1915,6,October,9575,Saturday
518,C045,45,3,09-04-2023,04:46:41,15-04-2023,19:40:46,Ahmednagar,Birthday,19,4,722,6,April,2166,Sunday
520,C026,14,5,07-04-2023,04:43:51,08-04-2023,08:21:40,Mysore,Birthday,8,4,1915,1,April,9575,Friday
533,C006,14,3,18-04-2023,07:19:52,20-04-2023,17:43:45,Raurkela Industrial Township,Birthday,17,7,1915,2,April,5745,Tuesday
538,C097,24,5,18-05-2023,13:09:06,19-05-2023,22:36:16,Ghaziabad,Birthday,22,13,535,1,May,2675,Thursday
559,C084,45,1,19-12-2023,16:37:11,26-12-2023,18:35:43,Mau,Birthday,18,16,722,7,December,722,Tuesday
568,C056,10,1,29-06-2023,20:55:39,08-07-2023,13:16:14,Bhubaneswar,Birthday,13,20,259,9,June,259,Thursday
578,C008,18,4,31-07-2023,18:27:40,06-08-2023,16:43:25,Warangal,Birthday,16,18,781,6,July,3124,Monday
580,C093,24,4,16-06-2023,22:03:12,20-06-2023,12:25:42,Bhatpara,Birthday,12,22,535,4,June,2140,Friday
581,C082,18,2,02-07-2023,02:08:23,11-07-2023,14:56:59,Anand,Birthday,14,2,781,9,July,1562,Sunday
605,C068,45,2,21-12-2023,22:21:06,25-12-2023,20:49:33,Kakinada,Birthday,20,22,722,4,December,1444,Thursday
631,C044,32,4,13-04-2023,21:41:50,17-04-2023,03:45:03,Gopalpur,Birthday,3,21,1792,4,April,7168,Thursday
634,C038,57,3,07-05-2023,06:36:16,11-05-2023,13:43:49,Fatehpur,Birthday,13,6,1582,4,May,4746,Sunday
639,C098,24,1,26-05-2023,02:36:31,31-05-2023,03:18:25,Amaravati,Birthday,3,2,535,5,May,535,Friday
646,C015,38,5,13-05-2023,16:30:10,23-05-2023,09:16:58,Morbi,Birthday,9,16,562,10,May,2810,Saturday
664,C023,24,2,18-01-2023,11:54:34,28-01-2023,20:22:08,Hajipur,Birthday,20,11,535,10,January,1070,Wednesday
684,C029,70,3,17-09-2023,01:33:50,25-09-2023,02:44:39,Tumkur,Birthday,2,1,866,8,September,2598,Sunday
715,C069,38,4,14-04-2023,05:16:43,21-04-2023,16:39:31,Tenali,Birthday,16,5,562,7,April,2248,Friday
719,C092,57,3,12-07-2023,07:44:51,19-07-2023,01:51:24,Phagwara,Birthday,1,7,1582,7,July,4746,Wednesday
733,C060,32,3,01-04-2023,00:51:37,03-04-2023,02:26:43,Ludhiana,Birthday,2,0,1792,2,April,5376,Saturday
736,C008,70,5,02-05-2023,03:47:04,11-05-2023,04:38:44,Ghaziabad,Birthday,4,3,866,9,May,4330,Tuesday
739,C094,24,5,30-01-2023,09:43:50,03-02-2023,10:33:33,Berhampur,Birthday,10,9,535,4,January,2675,Monday
744,C023,45,4,13-10-2023,17:53:21,14-10-2023,08:02:05,Junagadh,Birthday,8,17,722,1,October,2888,Friday
760,C043,18,1,19-09-2023,02:28:05,21-09-2023,13:29:38,Ghaziabad,Birthday,13,2,781,2,September,781,Tuesday
761,C008,24,5,18-04-2023,03:25:13,25-04-2023,11:53:46,Ambala,Birthday,11,3,535,7,April,2675,Tuesday
